input_position,distance,source_id,designation,ra,dec,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,a_g_percentile_lower,a_g_percentile_upper,a_g_val,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_observations,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_pseudo_colour,astrometric_pseudo_colour_error,astrometric_sigma5d_max,astrometric_weight_al,bp_g,bp_rp,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,duplicated_source,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,e_bp_min_rp_val,flame_flags,frame_rotator_object_type,g_rp,lum_percentile_lower,lum_percentile_upper,lum_val,matched_observations,mean_varpi_factor_al,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_obs,phot_variable_flag,pmra_pmdec_corr,priam_flags,ra_dec_corr,radial_velocity,radial_velocity_error,radius_percentile_lower,radius_percentile_upper,radius_val,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ref_epoch,rv_nb_transits,rv_template_fe_h,rv_template_logg,rv_template_teff,solution_id,teff_percentile_lower,teff_percentile_upper,teff_val,visibility_periods_used,other_ids
3313665885609887616,,3313665885609887616,Gaia DR2 3313665885609887616,66.77787532104998,16.42958363221491,179.62654957037572,-21.94867878366869,67.68014241450913,-5.228423215348638,21.96150212739673,108.99300584794706,-26.294644007500757,16.63398,18.992195,15.210461,0.10976648829209382,0.046820593626358355,0.11472830072660171,0.2402467808379422,0.13566205636162726,0.367,1.101,0.4255,719.59985,0.4398206436921613,10.560699912853805,10.73753,41,1,357,0,358,31,false,1.2286133377242463,0.014454490262122553,0.22153747,2.3708642,2.3582153,3.7817345,0.0037219892,-0.39855048,0.3420796,false,0.2349,0.4495,0.267,,0,1.4235191,,,,41,0.00733845,191.42184,0.3370652,0.118731864,349.6851831189146,11.852821833828957,29.502274,19,1.6641725,4185.567091730776,3.9078873346924223,1071.0563,342,0,6615.820384129492,27.20548920826227,243.17961,18,NOT_AVAILABLE,-0.15695381,100001,0.04466465,,,,,,947424317,0.16355996,0.41632143,-0.31954885,2015.5,0,,,,1635721458409799680,3306.0,3899.28,3594.6401,12,
3313689422030650496,,3313689422030650496,Gaia DR2 3313689422030650496,66.66765704827857,16.74677694365919,179.2897626295766,-21.829896596635862,67.62567852696557,-4.898534899600378,21.765215271986055,107.63527635547423,-31.43138419809601,7.9409018,8.296081,7.466574,0.07035347824040732,0.028036291159959842,0.06892683877779782,0.17408297927297708,0.0808863956390947,0.014,0.2318,0.135,607.19147,0.0,0.0,10.225161,35,7,292,299,299,31,true,1.6223346932969327,0.008581475399204291,0.10168599,128.763,0.35517883,0.8295064,0.060257383,-0.53792214,0.3131799,true,0.0049,0.1134,0.0568,200111,0,0.47432756,1.042554,1.0510741,1.0468141,37,0.011457908,315.7727,0.21899717,0.13459454,6639308.87801258,7177.968044060178,924.9566,34,1.1880182,1.255988196878765E7,5464.592925567409,2298.4114,310,0,8282060.165765062,8303.322499334772,997.4393,33,VARIABLE,-0.18217601,100001,-0.0017185211,38.401630327484924,0.15381544872435746,1.0171391,1.0379517,1.0199561,1292310131,-0.036337387,0.3340171,-0.54562986,2015.5,16,0.25,4.5,5750.0,1635721458409799680,5730.6665,5789.0,5781.0,10,
3313714023603261568,,3313714023603261568,Gaia DR2 3313714023603261568,67.1646711766005,16.969909718210697,179.4272067979422,-21.32028999923341,68.13218969179141,-4.752598791366212,20.89519415434072,102.69186182734465,-26.885322632535726,14.074879,13.912569,14.28804,0.0558147448045214,0.02561617767423423,0.05665596657406142,0.11468310152915959,0.0681018097764132,,,,864.00946,0.287020812132509,21.992954747406742,16.307789,32,1,282,0,283,31,false,1.8440669900483777,0.008317303689800715,0.111456156,9.816332,-0.16230965,-0.37547112,-0.09088279,-0.32510826,0.27136338,false,,,,,0,-0.21316147,,,,32,-0.0055121295,368.80835,0.24754657,0.19090354,37629.439659945645,248.38379496461582,151.49716,29,1.20147,44197.216500702176,20.47789544851537,2158.289,282,0,15472.190535615491,23.379485085697556,661.7849,26,NOT_AVAILABLE,-0.041937858,102111,0.0125928605,,,,,,1678669440,0.17088932,0.3994665,-0.31746057,2015.5,0,,,,1635721458409799680,7963.25,9593.0,8868.667,12,
3313630082762446208,,3313630082762446208,Gaia DR2 3313630082762446208,66.05366841059285,16.378835606531585,179.19321949583707,-22.51817979239447,66.98336901882006,-5.1674978847884505,17.293043405139056,89.54452961858246,-22.213383657168606,8.068033,8.385276,7.6287456,0.05422215032890276,0.02966023767852347,0.058420255984016095,0.10765268986148002,0.08499040467243983,0.0053,0.2238,0.113,576.4504,0.0,0.0,7.970391,39,4,333,337,337,31,true,1.628440030258996,0.007424454027818077,0.06632073,85.75509,0.31724262,0.7565303,0.12941432,-0.56946796,-0.0816846,true,0.0,0.1175,0.0425,200111,0,0.43928766,1.4517221,1.464819,1.4582705,45,0.09233237,296.01108,0.3148156,0.14828037,6115681.118797298,6766.29521343918,903.84485,40,1.185874,1.1172048918439055E7,4757.286738901949,2348.4077,369,0,7132960.6729889875,9831.891277980649,725.49225,43,NOT_AVAILABLE,0.25290552,100001,0.40619463,39.45865950741651,0.144170648129233,1.0906706,1.147964,1.1102163,857758065,0.38481194,0.034173645,-0.299909,2015.5,26,0.0,4.5,6000.0,1635721458409799680,5920.0,6073.5,6019.8,11,Gaia DR1 3313630078465745280
3313606340183243136,,3313606340183243136,Gaia DR2 3313606340183243136,65.98258654521165,16.35408089769433,179.16688329372465,-22.586536772102882,66.91176173092558,-5.180852601664963,22.22722792427187,114.41154827617294,-27.71526545245867,14.347058,14.218839,14.504593,0.04880914300634621,0.02512730735102972,0.051851185599248936,0.10339445723667354,0.07918066791955394,,,,775.5549,0.25699978793377937,16.011010566657703,13.248603,37,0,319,0,319,31,false,1.8376540061320248,0.006731885850237598,0.10443173,10.940384,-0.1282196,-0.2857542,-0.015488555,-0.43511453,-0.025391562,true,,,,,0,-0.1575346,,,,40,0.07077468,428.67346,0.31282583,0.14094296,28380.475045715055,93.45962137287496,303.66562,36,1.193556,34397.189015458185,13.810648926270401,2490.628,334,0,12674.494916298368,17.474803612593817,725.30115,34,NOT_AVAILABLE,0.2916861,102011,0.3192967,,,,,,1391985756,0.30599165,0.13390742,-0.19215891,2015.5,0,,,,1635721458409799680,7963.25,9593.0,8868.667,11,
3313579505227558528,,3313579505227558528,Gaia DR2 3313579505227558528,66.31934672440356,16.302237261839476,179.4324490216789,-22.36993629703895,67.22362330760632,-5.284210463942974,21.11009359935748,108.38552031913689,-25.93659956986977,15.028309,16.80715,13.743402,0.06981580314944334,0.0335641194384342,0.07981500878692412,0.15027352252491644,0.09905107356873363,0.1959,0.644,0.2567,1535.92,0.37676567673764194,28.250224188155737,23.37661,49,0,431,0,431,31,false,1.244513206541549,0.009823923309434981,0.13857752,5.292864,1.778841,3.0637484,0.11238142,-0.32378328,0.38764793,false,0.1069,0.3608,0.1678,,0,1.2849073,,,,52,0.07632853,264.48776,0.4308665,0.17976525,2616.3471680570615,17.09172022229477,153.07687,45,1.5336374,18366.34958301829,16.222588559397817,1132.1467,446,0,25550.972700747745,51.47648202860625,496.36206,47,NOT_AVAILABLE,-0.0028235095,100001,0.3071115,,,,,,499818786,0.23872581,0.385209,-0.019561548,2015.5,0,,,,1635721458409799680,3447.71,4349.7734,3675.6667,12,
3313662896312488192,,3313662896312488192,Gaia DR2 3313662896312488192,66.11853471239752,16.88605747548705,178.81341923914525,-22.14707742760163,67.12732270114206,-4.677021648690309,21.66569209161861,112.13477588420014,-25.50743704681829,7.6564097,7.9800057,7.199571,0.0734304791241509,0.030881868997261502,0.06805301930502561,0.16102305348110435,0.09269550628238193,0.0089,0.251,0.087,804.2651,0.0,0.0,11.48538,45,4,394,398,398,31,true,1.6242003997294872,0.00726655483350134,0.098130256,79.28048,0.323596,0.7804346,0.33683684,-0.63569987,0.38148853,true,0.0039,0.1263,0.044,200111,0,0.4568386,1.3693124,1.380407,1.3748597,52,0.051235706,318.3649,0.04049668,0.47523922,8882863.972175764,12116.046063930935,733.14874,46,1.1930847,1.6322335530936785E7,4945.236166867646,3300.618,427,0,1.0591064959018266E7,22486.828223177865,470.98972,45,NOT_AVAILABLE,-0.2012887,100001,-0.10802942,37.70532863969025,0.15423266985639278,1.1387715,1.2042117,1.1780893,418466827,-0.08960221,0.44859695,-0.6141813,2015.5,24,0.25,4.5,5750.0,1635721458409799680,5695.6,5856.965,5758.4,9,
3313653894061044224,,3313653894061044224,Gaia DR2 3313653894061044224,65.99689378564811,16.721469078289186,178.87004547286548,-22.341762311581622,66.98526585033746,-4.820574374330093,21.71019816857066,108.94103717970026,-24.505147071353065,11.728009,12.787552,10.737276,0.05258797460281017,0.025782387616705756,0.055711933559412966,0.113569639571243,0.08030158889023974,0.2824,0.9891,0.644,1492.2422,0.10604034126820591,6.822335941259156,24.404772,44,18,366,384,384,31,true,1.3703584663133102,0.0073789708677939264,0.06899143,64.17985,1.0595427,2.0502758,0.06608686,-0.49562415,0.05501403,false,0.165,0.475,0.322,200111,0,0.99073315,0.055147197,0.05554064,0.05534392,46,0.066817984,389.68668,0.31183815,0.26940715,106055.84180763562,211.29311986758742,501.93704,44,1.3373061,383833.26990448375,353.2211252227807,1086.6656,394,0,407246.74090831575,351.30147631878685,1159.2515,44,NOT_AVAILABLE,0.17641985,100001,0.28075072,39.107080179083525,0.3631877383860195,0.4636082,0.54092646,0.501786,945758742,0.15945105,0.17120883,-0.33300823,2015.5,18,0.0,3.0,4000.0,1635721458409799680,3806.49,4111.67,3952.1602,11,
71487329756936320,,71487329756936320,Gaia DR2 71487329756936320,54.78357115270749,28.382074055389023,162.1013289385985,-21.458757901716872,59.12464995597079,8.639177602231763,18.277506345018256,121.82429682661777,-42.85002715977028,10.351702,10.994061,9.616262,0.05948019630530704,0.032374104396977965,0.06648125366665247,0.08856641148639605,0.06739316854877146,0.1439,0.5563,0.369,195.43628,0.0,1.2439844270272958E-15,3.7357337,15,2,132,134,134,31,true,1.4974524636636097,0.0124808195365999,0.05086664,307.66153,0.64235973,1.377799,-0.27676168,0.14615808,0.05783303,false,0.07,0.262,0.1637,200111,0,0.7354393,0.19524242,0.19708787,0.19616514,19,-0.05389542,274.92722,0.05948398,0.1550329,553261.8204741292,734.451231844396,753.2996,16,1.2444376,1363533.37119367,631.2987745291634,2159.886,152,0,1143570.3433879642,1241.0683486524483,921.44025,17,NOT_AVAILABLE,0.13371634,100001,-0.1594698,31.341659047880825,0.24951648208323077,0.6681495,0.70359796,0.68392974,640680781,0.6371247,0.09585133,-0.09474655,2015.5,6,0.0,4.5,4750.0,1635721458409799680,4579.515,4699.4277,4644.8965,9,
3305524242524308352,,3305524242524308352,Gaia DR2 3305524242524308352,61.644801011872694,13.549050415129841,178.54026180263304,-27.597080015490565,62.26453740962318,-7.201787167969531,20.03602217254013,108.94727532417961,-17.172501348379054,12.440936,13.643109,11.364717,0.129151774580945,0.0637607141324789,0.15105018989708957,0.28991293540213703,0.1342362702509604,0.3339,1.0648,0.5935,4332.443,0.36441808056963326,58.61988338871056,53.340878,28,1,249,250,250,31,true,1.3445699173536334,0.02492638069004696,0.15084368,6.321361,1.2021732,2.2783928,0.26401335,0.52040094,0.21956994,true,0.18,0.4994,0.2635,,0,1.0762196,,,,33,-0.14668605,132.6448,-0.054187454,0.40644935,48229.34624443952,111.73988020810881,431.6216,30,1.390206,199054.48708325098,72.83507144257743,2732.9482,293,0,228497.38943225233,395.37871955487253,577.9203,30,NOT_AVAILABLE,0.10689988,100001,0.077288575,36.433406969261426,0.5608239367503691,,,,1232018221,0.15438062,0.042913716,-0.24644086,2015.5,14,0.0,3.0,4000.0,1635721458409799680,3750.17,4190.3647,4018.935,10,
