input_position,distance,source_id,designation,ra,dec,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,a_g_percentile_lower,a_g_percentile_upper,a_g_val,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_observations,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_pseudo_colour,astrometric_pseudo_colour_error,astrometric_sigma5d_max,astrometric_weight_al,bp_g,bp_rp,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,duplicated_source,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,e_bp_min_rp_val,flame_flags,frame_rotator_object_type,g_rp,lum_percentile_lower,lum_percentile_upper,lum_val,matched_observations,mean_varpi_factor_al,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_obs,phot_variable_flag,pmra_pmdec_corr,priam_flags,ra_dec_corr,radial_velocity,radial_velocity_error,radius_percentile_lower,radius_percentile_upper,radius_val,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ref_epoch,rv_nb_transits,rv_template_fe_h,rv_template_logg,rv_template_teff,solution_id,teff_percentile_lower,teff_percentile_upper,teff_val,visibility_periods_used,other_ids
238670714163992192,,238670714163992192,Gaia DR2 238670714163992192,53.99317590548324,44.6362669746095,151.2222426282455,-9.010193998050372,62.616806903400885,24.560457037292103,5.591158542945969,20.384278402610907,-25.02547449934772,18.050283,19.506813,16.663174,0.14498130830980957,0.1066688535824659,0.19119176129509757,0.346440107636231,0.2823640944910535,,,,437.02286,0.7986176464775485,6.428158520327683,6.098056,32,3,275,0,278,31,false,1.2639366493889816,0.02973148532550062,0.3119819,0.5639145,1.4565296,2.8436394,-0.14465877,0.19570766,0.06079506,false,,,,,0,1.3871098,,,,34,-0.040625457,29.243721,0.013011714,0.1470945,217.6857914437483,15.368678940959025,14.164248,30,1.7201909,1135.6191903158722,1.547300095556017,733.936,290,0,1735.7960244913809,11.79993779762025,147.10213,32,NOT_AVAILABLE,0.13728453,,0.23659569,,,,,,353869523,0.1612769,0.13276225,-0.072107255,2015.5,0,,,,1635721458409799680,,,,14,Gaia DR1 238670714163992192
242382978955416960,,242382978955416960,Gaia DR2 242382978955416960,48.743204316802796,44.81504092932125,147.98937378790538,-10.960608387542068,58.70856675571816,25.755394073457673,5.5955650874400575,23.888962468232513,-24.517294008365475,17.121706,18.938524,15.811027,0.09699429956731812,0.07539860894017011,0.1234371584003471,0.25276795254143464,0.18443540970230343,,,,195.22331,0.24019475812614127,1.163415837253003,2.2038255,18,0,159,0,159,31,false,1.2726519507351481,0.023479472945879876,0.22881171,2.1525252,1.8168182,3.1274977,-0.20876849,0.21325876,0.2648117,false,,,,,0,1.3106794,,,,20,-0.0278853,45.331287,0.090553015,-0.1393912,367.4053438627771,10.846525774659089,33.87309,16,1.5621572,2670.939793984553,4.713256948010898,566.68665,177,0,3805.022442032511,21.102589672147754,180.31068,18,NOT_AVAILABLE,0.043334898,,0.034601726,,,,,,24926145,0.14770517,0.2488372,-0.24661261,2015.5,0,,,,1635721458409799680,,,,12,Gaia DR1 242382974657353088
242465575469107968,,242465575469107968,Gaia DR2 242465575469107968,48.95883780375207,45.288811565650285,147.86395594618597,-10.478447120318078,59.02406288380704,26.164296034916777,5.705250144528103,23.939062669232143,-24.9256389063996,15.746427,17.245996,14.533663,0.05348326228049594,0.0446630681971367,0.071916691314039,0.1456600219899506,0.11875400724394074,1.4243,2.472,1.84,306.63168,0.2553751031085326,5.336416105152383,5.5651217,21,1,185,0,186,31,false,1.3003595611077547,0.013666224194349385,0.1469167,6.5507917,1.4995699,2.7123337,-0.3790858,-0.22715774,-0.051889688,false,0.7575,1.244,0.9443,,0,1.2127638,,,,24,0.09383147,79.331375,0.29854116,0.19012156,1746.451684201122,16.963337289415037,102.95448,18,1.4859872,9479.28674270372,10.80570431910221,877.2484,202,0,12339.64648824473,32.79152361137162,376.30597,17,NOT_AVAILABLE,0.35673815,100001,0.2484278,,,,,,469275545,-0.005656895,0.012163572,-0.32082808,2015.5,0,,,,1635721458409799680,3519.0,4109.3066,3956.5469,11,Gaia DR1 242465575469107968
242493789115621248,,242493789115621248,Gaia DR2 242493789115621248,49.62000377204513,45.185853375281596,148.31940695978483,-10.315111274758873,59.48710130582301,25.93127794887039,5.789200608901592,24.014630969626168,-25.90422993621811,15.767696,17.25113,14.559407,0.04852886086324585,0.040863775561258364,0.06515695670134576,0.12796001024594306,0.12539648657319855,1.4659,2.07,1.6488,642.7806,0.3305704479810983,10.893601196755679,10.477923,35,1,310,0,311,31,false,1.2585799968690794,0.011823727365499066,0.14309841,4.941854,1.4834328,2.691722,-0.2680778,0.4237501,0.20907885,false,0.6912,1.0838,0.8783,,0,1.2082891,,,,37,0.0071692592,88.850075,-0.27413896,-0.049578868,1738.2167420575072,19.905171249535837,87.32488,35,1.4833935,9295.389524275075,16.75961496615692,554.63025,329,0,12050.504526236435,52.71667161890528,228.59001,34,VARIABLE,0.43972576,100001,0.4658882,,,,,,866786435,-0.120672405,0.24546294,-0.018730314,2015.5,0,,,,1635721458409799680,3233.6667,4114.487,3800.55,12,Gaia DR1 242493784813044608
242513094987245568,,242513094987245568,Gaia DR2 242513094987245568,49.24903974958011,45.347468477744286,148.0073355992127,-10.319722090576056,59.260599089063895,26.161221946697385,5.565388051214099,22.5348756750306,-24.470644466167954,18.274818,20.456036,16.888147,0.1692868143792295,0.14924928536982734,0.22251511260163137,0.4020337130881241,0.32853113394864214,,,,310.2559,0.6913513250090353,3.251485637949624,3.7623894,26,2,227,0,229,31,false,1.2113209636047413,0.04053212008467647,0.3729844,0.5034214,2.1812172,3.5678883,-0.32350412,0.12484185,0.19226438,false,,,,,0,1.3866711,,,,28,0.08372896,25.011282,0.2041793,0.087734856,90.8115695894435,5.168169388394091,17.571321,23,1.6262231,923.4614778042061,1.8538038799038432,498.1441,245,0,1410.942769281766,6.2701986543452355,225.02362,24,NOT_AVAILABLE,0.24238825,,0.29668218,,,,,,1143825281,0.052325197,0.27345803,-0.24034412,2015.5,0,,,,1635721458409799680,,,,12,Gaia DR1 242513094987245568
250324854522686848,,250324854522686848,Gaia DR2 250324854522686848,56.73261438006003,49.69068496623339,149.6353285860775,-3.8603473095293226,66.06819088286672,28.978508150843414,5.7722382144753315,21.55919136933704,-27.700636918628017,10.501652,10.830924,10.029714,0.03039040534976454,0.019835110824199115,0.0368674773259896,0.07489757920283471,0.06160841693365072,0.0939,0.3159,0.199,519.2257,0.0,0.0,9.128538,30,8,259,267,267,31,true,1.6074235189357298,0.007291943188112154,0.050772805,320.1098,0.32927227,0.8012104,-0.07133035,-0.10414138,-0.0429463,false,0.0459,0.168,0.0992,200111,0,0.47193813,1.3890152,1.4158947,1.402455,34,0.023793032,156.56721,-0.033892356,0.21367474,642962.5461457494,868.25624674496,740.52167,32,1.1993341,1187641.7522616717,560.2228826125048,2119.945,291,0,781416.7571472684,879.4161831627839,888.5631,32,NOT_AVAILABLE,0.1342801,100001,0.043018226,,,1.126256,1.1701548,1.156043,1074609957,0.15643504,-0.05690407,-0.3292211,2015.5,0,,,,1635721458409799680,5806.6665,5918.75,5842.0,13,Gaia DR1 250324850223865472
248322815647568512,,248322815647568512,Gaia DR2 248322815647568512,56.44715000901636,47.40639843551551,150.90159316736026,-5.77390046952868,65.22040252339588,26.812322389115383,5.699214562322821,21.272959200401782,-26.690374235706606,12.728121,13.302786,12.023293,0.025938537303469487,0.01742666154138022,0.030837830430161306,0.06340018059461935,0.04975469117083716,0.048,0.3491,0.211,285.6055,0.0,0.0,-0.8573784,36,6,312,300,318,31,true,1.5164461375462999,0.005741115878070219,0.046148762,216.73975,0.57466507,1.2794933,-0.11374059,0.107239984,0.12098011,false,0.0249,0.161,0.0847,200111,0,0.70482826,0.19953239,0.20310989,0.20132114,37,0.011560281,184.81244,-0.10746735,0.043663,65984.34471103355,357.0964001970917,184.7802,37,1.247227,152791.0796734815,245.22457070960132,623.0659,326,0,124580.80155465794,507.5973987235669,245.43231,37,NOT_AVAILABLE,0.19410293,100001,0.16486657,-1.0209346489306554,5.625926241270933,0.5663636,0.5908284,0.576415,1318159209,0.14032526,0.12744497,-0.17885049,2015.5,9,0.0,3.0,4000.0,1635721458409799680,5030.0,5137.49,5092.5,14,Gaia DR1 248322811353390208
248279556737342720,,248279556737342720,Gaia DR2 248279556737342720,55.77820175261175,46.892875226751514,150.856973628273,-6.4585192392114585,64.58492878885409,26.4277153282058,5.470442027253339,20.014664637436233,-26.24938189526589,16.66732,18.455011,15.379684,0.07738773708110794,0.05414466967333731,0.09759422721953327,0.21748089924281283,0.16144785714564608,1.4544,2.0793,1.7388,465.88834,0.44662229540933224,8.193129191936997,7.8037376,29,2,254,0,256,31,false,1.2736790587052946,0.015310538735208956,0.19626972,2.2273538,1.7876911,3.075327,0.0034002976,0.29742602,0.0572696,false,0.7439,1.1116,0.973,,0,1.2876358,,,,31,-0.03492542,56.052925,-0.026668178,-0.0010732465,573.5229190268,6.431597043180957,89.17271,25,1.5359814,4058.9909110151807,3.360628027458741,1207.8073,271,1,5661.0116143664245,9.128254421964806,620.16364,28,NOT_AVAILABLE,-0.0122650815,100002,0.14428498,,,,,,659200917,-0.022308594,0.11097673,-0.022620665,2015.5,0,,,,1635721458409799680,3383.5,4509.1875,3730.08,14,Gaia DR1 248279552437265152
248278418566454656,,248278418566454656,Gaia DR2 248278418566454656,56.210084585952906,47.13726313777042,150.9407092710385,-6.08501748296846,64.97154885486037,26.59122609548303,6.038812936255925,20.398477187141154,-27.520549412063048,17.959862,20.037203,16.576134,0.14028171651352267,0.09833057335245764,0.16787390943133443,0.32898409483222546,0.2563168677219575,,,,447.08865,0.7520156674319006,6.638171340544066,6.488264,31,0,273,0,273,31,false,1.224579460511413,0.032049108175798424,0.2947161,0.64876753,2.077341,3.461069,-0.13605791,0.17149843,0.19193451,false,,,,,0,1.383728,,,,33,-0.02082496,35.972313,-0.039021496,0.19382152,133.55926699636566,5.404090081775071,24.714478,28,1.6319579,1234.2461306210214,1.8690289582498032,660.36755,288,0,1880.6784322006765,7.88191509564564,238.60678,28,NOT_AVAILABLE,0.06143505,,0.1451298,,,,,,112161655,0.035135545,0.27796805,-0.17688374,2015.5,0,,,,1635721458409799680,,,,14,Gaia DR1 248278418566454656
248268870858699648,,248268870858699648,Gaia DR2 248268870858699648,55.90536485355687,46.87419614396528,150.93771794105191,-6.420240119792864,64.67370258836566,26.38795307085402,5.5402555656405275,20.756810774438563,-26.140078926463087,17.255453,19.128447,15.955073,0.10361169561853774,0.06626582380935325,0.12974253714672856,0.33242372807860326,0.20091495671165882,,,,437.58725,0.5048167051702298,5.730553787215771,6.8304977,29,0,257,0,257,31,false,1.2979061970683694,0.019815165278990587,0.2987412,1.3767594,1.8729935,3.1733732,-0.018603293,0.23739965,0.043200042,false,,,,,0,1.3003798,,,,30,-0.039908364,42.70192,0.08029411,-0.14838226,308.4440955851678,8.426770546056487,36.602882,29,1.541772,2361.3743385471494,2.8266841248194994,835.3867,264,0,3332.2568381787723,8.170181862855348,407.8559,28,NOT_AVAILABLE,-0.14463635,,0.16436289,,,,,,821769053,-0.13243647,0.061660662,0.13909101,2015.5,0,,,,1635721458409799680,,,,13,Gaia DR1 248268866558598656
248334085642021888,,248334085642021888,Gaia DR2 248334085642021888,55.769406285017816,47.13948563204746,150.70088789318223,-6.2667143324756465,64.64738680591802,26.667987923861045,5.885227540285849,22.23672663221372,-27.486323035556467,15.95845,17.596163,14.721802,0.06975766290006706,0.045915945484337015,0.09697473224298624,0.18831583552123293,0.12530681672223656,,,,495.59286,0.39006092036575696,11.433701573176801,9.693018,26,2,228,0,230,31,false,1.2999660405909155,0.01302847308540511,0.17343335,3.8003075,1.6377125,2.874361,0.259103,0.15801628,0.03949989,false,,,,,0,1.2366486,,,,28,0.011760421,60.68826,0.18490472,0.34703928,1264.9989460313961,11.738923246134393,107.76107,25,1.4929307,7797.693076061946,8.509306534573426,916.3723,227,0,10376.416085254183,31.87035128350136,325.5821,24,NOT_AVAILABLE,0.028016182,100001,0.27889416,,,,,,507827402,0.020213626,0.080394745,-0.280095,2015.5,0,,,,1635721458409799680,3379.6174,4067.0735,3722.52,12,Gaia DR1 248334081342585856
441510822581504512,,441510822581504512,Gaia DR2 441510822581504512,52.638746181817815,49.45579640747553,147.6357921040781,-5.629737826599802,63.063321019740584,29.451192445802462,5.735633045772668,22.878081492783352,-26.108560356310104,12.522079,13.089165,11.8216,0.030391906255339027,0.021410267972880207,0.038613579006617146,0.08192694632631439,0.06039870894660337,0.1289,0.3315,0.2688,232.05742,0.0,0.0,-0.74724305,29,1,254,255,255,31,true,1.517082773867386,0.006448133455095359,0.055551354,263.04742,0.56708527,1.2675648,-0.12664294,-0.12987997,-0.12649499,true,0.0463,0.1713,0.127,200111,0,0.7004795,0.24410973,0.24905206,0.2465809,31,-0.01919795,148.53928,0.104315065,0.3669452,80332.14763219614,381.2694277926041,210.69653,31,1.2469925,184720.30075051537,226.323308377471,816.1789,272,0,150012.68599227548,534.7610154422213,280.52286,31,NOT_AVAILABLE,0.17789455,100001,0.18208794,,,0.62920594,0.7341847,0.67024195,1286886688,-0.10583243,-0.089868926,-0.44495144,2015.5,0,,,,1635721458409799680,4746.9375,5127.6665,4968.215,13,Gaia DR1 441510818278952320
441447669380929792,,441447669380929792,Gaia DR2 441447669380929792,50.90276085876899,48.98137255035331,146.9609425985634,-6.659557056121754,61.66123956623147,29.316398406809054,5.786390106457021,23.547454668625107,-25.11794625296482,12.580712,13.155575,11.881091,0.027830532940047545,0.021275780527661686,0.037692502545856266,0.06809909091934542,0.05858182869798898,0.012,0.5315,0.285,297.81473,0.0,0.0,1.0176651,32,3,279,282,282,31,true,1.5137879255923836,0.005726110563510573,0.046929494,246.73428,0.5748625,1.2744837,-0.018811258,0.13106297,0.058093235,false,0.0079,0.2441,0.1178,200111,0,0.6996212,0.22408214,0.22850579,0.22629397,34,-0.024068076,153.51569,-0.13723125,0.15769264,75565.7942338245,337.6209139114263,223.81847,34,1.243247,175009.39396084487,216.90850387945105,806.8351,299,0,142014.11406874494,483.45054755477537,293.75107,34,NOT_AVAILABLE,0.23650722,100001,0.28364706,-1.851302153347504,1.910968777056604,0.6056378,0.6639883,0.625343,9221147,0.18493347,0.055506922,-0.183836,2015.5,14,0.0,4.5,5500.0,1635721458409799680,4885.56,5115.5,5034.2573,14,Gaia DR1 441447665079720448
441454919285570816,,441454919285570816,Gaia DR2 441454919285570816,51.125308516025825,49.13979696683056,146.99494459006874,-6.446901068732979,61.873732052278186,29.42627369375231,5.686953048932129,23.68248733537658,-25.003386256844777,7.8583527,7.909903,7.8019314,0.03445483323785974,0.02869517582011842,0.047451476801753406,0.09069119833224845,0.08583858371396332,0.057,0.385,0.2295,940.08453,0.04764166763964369,0.748870604847285,17.71574,32,1,284,285,285,31,true,1.7714902162552792,0.007966837707330391,0.05761818,50.671707,0.05155039,0.10797167,0.12454965,0.256608,0.02070107,true,0.0422,0.1847,0.119,,0,0.05642128,,,,37,0.0047418764,119.847755,0.015384363,0.12784089,9475321.901871748,10219.041935625777,927.2221,35,1.1479146,1.3552059909837212E7,3407.607184633809,3977.0017,307,0,6081286.75623378,10418.299589569151,583.71204,34,NOT_AVAILABLE,0.1264256,100001,0.27659148,,,,,,301086795,0.095519334,0.063879676,-0.12586053,2015.5,0,,,,1635721458409799680,8686.75,9307.75,8969.5,13,Gaia DR1 441454914984502656
441519137638296576,,441519137638296576,Gaia DR2 441519137638296576,52.15018015600679,49.419250370665175,147.39421362081063,-5.840672047995917,62.70114217778369,29.504679973097222,5.585306528616087,22.179888220095872,-25.389452106094538,16.09692,17.640371,14.848979,0.060143791302183794,0.046714442116178485,0.07961764910743295,0.15374019995962962,0.12490537992138126,,,,350.8432,0.3093086209906413,5.749824167736629,5.723943,25,0,216,0,216,31,false,1.2581795565722458,0.012241072366734159,0.1428589,4.359876,1.5434513,2.7913923,0.14148717,0.32612482,0.14269625,false,,,,,0,1.247941,,,,27,-0.009440172,70.15161,0.032993056,0.09405234,1214.5266672445396,41.41086013887349,29.3287,27,1.5215565,6864.016327655011,21.1206428083794,324.99088,234,0,9229.462316964673,98.67095263544418,93.53779,27,NOT_AVAILABLE,0.11790328,100001,0.3019934,,,,,,782821498,0.16036074,0.2052325,-0.053967416,2015.5,0,,,,1635721458409799680,3378.5,4285.7866,3904.36,13,Gaia DR1 441519133338380288
441494192468393728,,441494192468393728,Gaia DR2 441494192468393728,52.44541185388242,49.00939321663076,147.78798024255582,-6.06824974190801,62.78241897365146,29.057299500278518,5.955225718492817,23.854418101414918,-26.044868277231036,9.085546,9.379183,8.661999,0.029543215541946628,0.02198603362950029,0.03784330627222167,0.07831011598130524,0.06249781435804659,,,,637.8687,0.0,1.7643368870614063E-15,12.175189,30,6,259,265,265,31,false,1.6494517506909245,0.006829912278595143,0.053193714,235.23079,0.29363728,0.71718407,-0.083417945,0.050265174,0.07962848,false,,,,200111,0,0.4235468,4.770799,4.861816,4.8163075,36,-0.02712669,157.36537,-0.18536228,-0.066950455,2448399.439480091,2977.874043341507,822.1971,34,1.188716,4376511.1850696355,911.8380891302537,4799.658,286,0,2754029.8730817013,3353.131274455214,821.33075,32,NOT_AVAILABLE,0.24421962,100001,0.23345946,,,1.8901182,2.0857146,2.0148365,818227188,0.18677944,0.04354502,-0.1034132,2015.5,0,,,,1635721458409799680,5920.76,6219.5703,6024.0,14,Gaia DR1 441494188165433216
441450620018945408,,441450620018945408,Gaia DR2 441450620018945408,51.08880936421744,48.983117421732096,147.06236401808988,-6.590545287454091,61.7959344534424,29.283017071249542,6.134722377969664,23.600448643526597,-25.612864439325882,18.961391,20.896687,17.518764,0.24236132162518012,0.17472532095218496,0.30923900734455695,0.638425602878011,0.47812847362022676,,,,307.96933,0.7468438505707236,1.6846729646962038,3.2304566,28,0,237,0,237,31,false,1.3023469633762748,0.049853638651216496,0.5696559,0.2361169,1.9352951,3.377922,0.09712635,0.20239797,-0.058111917,false,,,,,0,1.442627,,,,30,-0.08626149,19.838125,0.13167797,0.21043368,60.51748402026979,8.19855069768441,7.3814855,21,1.7320257,490.6702869683569,1.2692150611256632,386.5935,255,0,789.3360558959973,10.074504099804539,78.34987,23,NOT_AVAILABLE,0.03838495,,0.21543209,,,,,,395575136,-0.03491205,0.013039964,-0.31012747,2015.5,0,,,,1635721458409799680,,,,13,Gaia DR1 441450620018945408
441495223260539904,,441495223260539904,Gaia DR2 441495223260539904,52.37889838679027,49.0500628256572,147.72863481018229,-6.0596862858488505,62.74739892659272,29.1084782783851,5.754321142043318,22.910017320351663,-26.952686505898022,17.231108,19.09424,15.899662,0.08938664167382197,0.0706502297585997,0.11617490791807307,0.24541973063684228,0.1844420369252838,,,,416.54745,0.5046275984018925,5.955260101665947,5.9689703,30,2,262,0,264,31,false,1.1984011173818232,0.021110878202299465,0.22127628,1.3880482,1.8631325,3.1945782,-0.13877128,0.19913368,0.09495637,false,,,,,0,1.3314457,,,,32,-0.006520765,49.531532,-0.018262297,-0.0023385307,318.31659230872117,8.480080798180628,37.536976,30,1.5839227,2414.9244596273725,6.462061146367128,373.70807,278,1,3506.7372244114035,21.51578631568789,162.98439,29,NOT_AVAILABLE,0.09938231,,0.22862582,,,,,,1143329819,0.08730325,0.111075446,0.06052957,2015.5,0,,,,1635721458409799680,,,,14,Gaia DR1 441495218957626496
441532503576745856,,441532503576745856,Gaia DR2 441532503576745856,52.93716100621589,49.550901219182876,147.74040072910495,-5.440637591264697,63.30743132216587,29.48904733553802,5.678832278276348,22.810795693949583,-25.885921349367287,12.578161,13.14526,11.876071,0.027192258843398202,0.02178684924303028,0.036978856893777064,0.07527226235331672,0.05919274367902991,0.1603,0.3207,0.249,272.7471,0.0,0.0,1.0177127,29,1,255,256,256,31,true,1.5086858170628448,0.0063311302543947075,0.050318018,254.86281,0.5670986,1.2691889,-0.16813983,0.019792631,0.085170925,false,0.0679,0.16,0.1297,200111,0,0.70209026,0.23101774,0.23561114,0.23331444,32,-0.010283688,153.5697,-0.13829717,0.001630026,76287.16669489164,434.43866992248445,175.5994,28,1.2481937,175421.0792676259,238.95788721720717,734.10876,274,0,142672.33019007256,510.658299521472,279.38904,28,NOT_AVAILABLE,0.1594079,100001,0.14946409,-1.6477234486653414,9.086741145758927,0.60557246,0.6654322,0.6233401,1193234469,0.09347717,0.07135086,-0.113326825,2015.5,12,0.0,4.5,5500.0,1635721458409799680,4917.675,5155.0,5081.0,14,Gaia DR1 441532499273859456
441482407076055296,,441482407076055296,Gaia DR2 441482407076055296,51.320246404697734,49.37925409367254,146.9674710072907,-6.177124085631308,62.09260398224954,29.61928356399624,5.928543998053399,23.99588532756434,-25.81129616430077,17.070192,18.857267,15.774352,0.078717815732785,0.06100786744532698,0.1086131335597911,0.2599624946066039,0.17480372747449388,,,,415.0881,0.3408896084282393,3.1624965380321335,5.922265,30,0,262,0,262,31,false,1.2786307872424634,0.018107909032258625,0.23715769,1.9253352,1.787075,3.0829153,-0.07066841,0.27321142,0.11026251,false,,,,,0,1.2958403,,,,31,-0.02579591,54.58404,-0.065987974,-0.21030207,395.9571069025659,6.922376905922428,57.19959,28,1.5466402,2800.718989554343,2.9218683320104915,958.53705,268,0,3935.747383971935,12.90459519586431,304.98807,28,NOT_AVAILABLE,0.14894542,,0.26084244,,,,,,145871755,-0.0019877695,0.09998113,0.24377231,2015.5,0,,,,1635721458409799680,,,,13,Gaia DR1 441482402778170624
441451723829955072,,441451723829955072,Gaia DR2 441451723829955072,51.24834158898741,49.02905745128525,147.12428608013846,-6.4942255662759365,61.92597686940425,29.29711073114298,5.676331018908002,23.688712718082375,-25.309138643955492,16.353613,17.94614,15.128489,0.06692487335103708,0.055192697999551135,0.0864430576637053,0.1786298935703601,0.17846770906840764,0.4505,1.2741,0.9055,508.2475,0.4223309181111275,9.756793467443986,9.290732,29,0,247,0,247,31,false,1.2777310917950475,0.0137898722008298,0.18643819,2.8335326,1.5925274,2.8176517,0.001870305,0.3534362,0.0990572,false,0.2436,0.6917,0.5102,,0,1.2251244,,,,31,0.039173033,65.66555,0.040556405,0.09609808,916.4296039055283,6.16804141797543,148.57709,27,1.4857752,5418.771806263821,4.849263457478389,1117.4423,254,0,7134.647569796401,17.036383776854375,418.78885,27,NOT_AVAILABLE,0.30589008,100001,0.3563034,,,,,,1508648536,0.08831947,0.12371856,0.013008855,2015.5,0,,,,1635721458409799680,3399.675,4083.31,3788.78,13,Gaia DR1 441451719530729088
441451895628606848,,441451895628606848,Gaia DR2 441451895628606848,51.29602422860369,49.07113432468441,147.12685087347882,-6.441874800240383,61.97409849296323,29.328518464916375,5.9078228756112985,23.919728121122343,-26.448992173283912,15.661275,17.136728,14.457706,0.04695374885902853,0.03867985269053439,0.06281323862060899,0.12885682733281345,0.12001568134916946,1.2752,1.964,1.616,568.6297,0.33995318031936367,11.329933483242197,9.777544,32,0,277,0,277,31,false,1.309081433471308,0.009634376915287375,0.12770247,4.9855595,1.4754534,2.6790218,0.08666964,0.26669323,-0.029962903,false,0.6666,1.0,0.8183,,0,1.2035685,,,,33,0.022899916,94.05379,0.11818888,0.08989372,1931.3647918749605,20.13795263970693,95.90671,30,1.4791467,10252.657383266072,15.767662786122058,650.23315,286,0,13233.8202923353,67.66905406755095,195.5668,32,NOT_AVAILABLE,0.18638523,100001,0.32407668,,,,,,1676544824,0.05086069,0.011560601,-0.08024521,2015.5,0,,,,1635721458409799680,3223.6667,4117.027,3714.4402,13,Gaia DR1 441451891329547904
441540921712611072,,441540921712611072,Gaia DR2 441540921712611072,53.20225492300324,49.68594255158942,147.80300883158517,-5.231239715453914,63.53986000952027,29.57171782567209,5.602131422034479,21.756643665750577,-24.91903598277282,16.730179,18.387579,15.471041,0.06649896659499596,0.05413647132014662,0.08658660055422872,0.17757738342629553,0.15722551716678335,0.8049,1.1726,0.94,476.36423,0.40940216765557746,6.8415409607106605,7.757147,30,0,263,0,263,31,false,1.3019060511252234,0.01686679269394743,0.16577871,2.339849,1.6574001,2.9165382,-0.12024032,0.15140267,0.09831399,false,0.4379,0.612,0.525,,0,1.2591381,,,,31,0.049538597,64.69975,0.008239638,-0.009513518,610.2727308231125,9.054152197979379,67.40253,18,1.5178664,3830.671007230596,3.988149215257018,960.5135,269,1,5204.17389322648,20.57418461228344,252.9468,23,NOT_AVAILABLE,0.13405733,100002,0.18371896,,,,,,1086609170,0.095952876,0.11865211,-0.04418888,2015.5,0,,,,1635721458409799680,3729.0,4609.37,4120.11,14,Gaia DR1 441540917410240512
441465978822973952,,441465978822973952,Gaia DR2 441465978822973952,51.64802843389523,49.262074771922656,147.21154899068304,-6.154916480168492,62.289660703994606,29.446126094153097,5.766597775155055,23.976853246284136,-25.674377819598377,18.70264,20.727386,17.28064,0.23604121916049828,0.1436083823784766,0.2929211935956522,0.7270675048920621,0.3855308942395612,,,,272.71918,0.7418847116067868,2.4778815783395745,2.9239593,24,1,213,0,214,31,false,1.1907484942738233,0.042768445083256605,0.6524223,0.3469378,2.024746,3.4467468,-0.057861175,-0.019244945,0.121927924,false,,,,,0,1.4220009,,,,26,-0.119380385,19.686516,-0.0700143,0.39854243,70.7295526519935,6.979407045696281,10.134034,20,1.6919991,622.716068823245,1.7656721944331066,352.67932,231,0,982.9054868138729,10.403187964984385,94.48118,23,NOT_AVAILABLE,-0.11118285,,0.12562987,,,,,,179023010,-0.3097251,0.1969532,-0.33386195,2015.5,0,,,,1635721458409799680,,,,12,Gaia DR1 441465978822973952
441514086757051392,,441514086757051392,Gaia DR2 441514086757051392,52.409178546735866,49.33351088253675,147.58267287206053,-5.815437386336163,62.85954984422261,29.375232935915868,5.715988776176935,22.163867063040513,-25.43306903691775,16.432413,18.256325,15.134896,0.07103628255936452,0.0533414456840115,0.09671706201174395,0.20202383798818935,0.16298422169364654,,,,511.09525,0.4158849064988725,8.240904840432057,10.079779,26,0,229,0,229,31,false,1.2533660193454264,0.01516022517509409,0.18954489,2.7010574,1.8239117,3.1214285,0.017510554,-0.054585487,-0.13618354,false,,,,,0,1.2975168,,,,28,-0.0056173094,59.10011,0.046824425,0.15535043,688.6925469343679,8.62976569269086,79.80431,23,1.5440966,5039.425906810928,4.677161423908792,1077.454,236,0,7092.66789649183,29.101417049391173,243.72243,24,NOT_AVAILABLE,0.19484055,100001,0.23153982,,,,,,84407691,0.067870595,-0.13396402,-0.26039362,2015.5,0,,,,1635721458409799680,3401.7324,4324.393,3704.545,13,Gaia DR1 441514082456663040
